20000000; 3.618
40000000; 6.404
60000000; 9.901
80000000; 13.308
2000000; 0.413
4000000; 0.586
6000000; 0.840
8000000; 1.141
10000000; 1.465
2000000; 0.633
4000000; 0.636
6000000; 1.062
8000000; 1.193
10000000; 1.552
12000000; 1.855
14000000; 2.186
16000000; 2.441
18000000; 2.744
20000000; 3.083
2000000; 0.387
2000000; 0.342
2000000; 0.272
2000000; 0.258
